member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,next_payment_date,last_credit_pull_date,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
1040375,11000,11000.0,8609.62040339,36 ,10.59,358.0,B,B2,3 ,MORTGAGE,42000.0,Not Verified,Aug-2017,Charged Off,n,small_business,14.94,0,Dec-1999,0,24.0,,5,28,0.0,0.0,6447.71,3338.11,4641.1,1441.19,0.0,365.42,3.71,Mar-2019,366.0,,Jul-2019,0.0,,1,INDIVIDUAL
1040105,6500,6500.0,6500.0,60 ,19.69,171.1,E,E5,2 ,MORTGAGE,45000.0,Verified,Aug-2017,Charged Off,n,debt_consolidation,20.91,0,Jan-1999,0,,,10,17,0.0,0.0,3041.19,3041.19,1158.59,1556.29,0.0,326.31,2.76,Dec-2018,171.1,,May-2019,0.0,,1,INDIVIDUAL
1040048,15000,15000.0,15000.0,60 ,15.99,364.7,D,D2,10+ ,MORTGAGE,95000.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,11.85,1,Jan-1999,1,14.0,,7,24,0.0,0.0,4761.55,4761.55,1933.89,2067.58,0.0,760.08,7.44,Jul-2018,364.7,,Dec-2018,0.0,,1,INDIVIDUAL
1039840,4000,,3983.47475229,36 ,8.49,126.26,A,A5,5 ,MORTGAGE,35000.0,Source Verified,Aug-2017,Charged Off,n,home_improvement,2.57,0,Dec-2003,2,,,6,7,0.0,0.0,2434.21,2413.8,1967.35,410.69,0.0,56.17,0.0,Mar-2019,126.26,,Jan-2022,0.0,,1,INDIVIDUAL
1039193,6000,6000.0,6000.0,36 ,11.99,199.26,B,B5,10+ ,RENT,63000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,20.08,0,Mar-1976,1,,,14,25,0.0,0.0,462.56,462.56,139.29,59.94,0.0,263.33,2.56,Sep-2017,199.26,,Feb-2018,0.0,,1,INDIVIDUAL
1039065,9600,9600.0,9575.0,36 ,7.49,298.58,A,A4,3 ,RENT,65000.0,Verified,Jul-2017,Charged Off,n,small_business,27.33,1,Aug-1977,1,16.0,,10,12,0.0,0.0,4811.29,4798.87,3737.24,737.41,0.0,336.64,3.43,Nov-2018,298.58,,Jun-2019,0.0,,1,INDIVIDUAL
1038921,21600,21600.0,21575.0,60 ,14.79,511.49,C,C4,10+ ,MORTGAGE,32160.0,Verified,Aug-2017,Charged Off,n,small_business,0.37,0,May-1995,2,,,2,10,0.0,0.0,18858.89,18837.13,14236.87,4599.67,0.0,22.35,0.0,Mar-2019,11328.71,,Jan-2022,0.0,,1,INDIVIDUAL
1038573,26000,26000.0,25975.0,60 ,15.99,632.14,D,D2,10+ ,OWN,78000.0,Verified,Jul-2017,Charged Off,n,other,21.18,0,Feb-1988,3,,,12,18,0.0,0.0,13274.43,13261.82,6863.01,6397.23,0.0,14.19,0.0,May-2019,632.14,,Jan-2022,0.0,,1,INDIVIDUAL
1038532,6000,6000.0,6000.0,36 ,12.99,202.14,C,C1,10+ ,RENT,38000.0,Verified,Jul-2017,Charged Off,n,other,7.29,0,Jan-2001,1,,,5,7,0.0,0.0,1501.75,1501.75,844.53,366.57,0.0,290.65,52.317,Mar-2018,202.14,,Jul-2018,0.0,,1,INDIVIDUAL
1038236,33950,33950.0,33795.183409,60 ,11.99,755.03,B,B5,,RENT,50000.0,Verified,Jul-2017,Charged Off,n,credit_card,24.67,0,Mar-1978,0,,,10,30,0.0,0.0,9246.92,9004.45,4347.34,3198.06,0.0,1701.52,17.05,Jun-2018,755.03,,Nov-2018,0.0,,1,INDIVIDUAL
1038100,20500,20500.0,20500.0,60 ,,508.27,D,D4,< 1 ,RENT,42000.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,19.11,0,Oct-1997,0,,,3,8,0.0,0.0,11052.26,11052.26,5013.1,5151.26,0.0,887.9,8.59,May-2019,51.76,,Sep-2019,0.0,,1,INDIVIDUAL
1037476,10600,10600.0,10600.0,36 ,12.99,357.11,C,C1,< 1 ,RENT,31200.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,19.58,0,Feb-2004,0,,,7,14,0.0,0.0,4710.6,4710.6,3083.96,1195.84,0.0,430.8,4.26,Aug-2018,357.11,,Feb-2019,0.0,,1,INDIVIDUAL
1037270,6000,6000.0,6000.0,36 ,13.99,205.04,C,C3,3 ,RENT,55000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,6.85,0,Jan-2006,1,,,7,7,0.0,0.0,6157.76,6157.76,4607.28,1324.86,29.9907626949,195.63,1.9563,Jan-2020,425.08,,Jun-2020,0.0,,1,INDIVIDUAL
1037178,25000,25000.0,24975.0,60 ,19.29,652.51,E,E4,2 ,RENT,110000.0,Verified,Aug-2017,Charged Off,n,debt_consolidation,9.27,0,Aug-1984,0,,,12,19,0.0,0.0,21178.29,21157.17,9162.48,9749.58,0.0,2266.23,22.555,Jan-2020,652.51,,Jun-2020,0.0,,1,INDIVIDUAL
1036934,12000,12000.0,12000.0,,11.49,395.66,B,B4,< 1 ,RENT,32500.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,12.85,0,Mar-1999,1,,,8,24,0.0,0.0,9891.45,9891.45,7876.37,2000.63,0.0,14.45,0.0,Sep-2019,395.66,,Jan-2022,0.0,,1,INDIVIDUAL
1036373,6000,6000.0,6000.0,60 ,,133.44,B,B5,10+ ,RENT,18000.0,Not Verified,Aug-2017,Charged Off,n,small_business,16.27,0,Mar-2001,0,,,4,10,0.0,0.0,1890.35,1890.35,925.22,664.42,0.0,300.71,2.5,Aug-2018,133.44,,Feb-2019,0.0,,1,INDIVIDUAL
1035911,21725,21725.0,21450.0,60 ,13.49,499.78,C,C2,6 ,MORTGAGE,51600.0,Verified,Jul-2017,Charged Off,n,credit_card,23.23,0,Nov-1990,0,,,11,26,0.0,0.0,9994.96,9868.42,5689.09,4295.11,0.0,10.76,0.0,Apr-2019,499.78,,Jan-2022,0.0,,1,INDIVIDUAL
1035384,3000,3000.0,2975.0,36 ,19.29,110.41,E,E4,4 ,RENT,30000.0,Source Verified,Jul-2017,Charged Off,n,moving,2.48,0,Dec-2006,1,,,3,3,0.0,0.0,2823.21,2799.69,1779.76,869.73,0.0,173.72,1.7372000011,Sep-2019,111.18,,Jan-2020,0.0,,1,INDIVIDUAL
1034745,12400,12400.0,4650.0,60 ,19.69,326.39,E,E5,< 1 ,RENT,48500.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,10.07,0,Aug-2000,1,55.0,,5,14,0.0,0.0,4529.17,1693.74,1612.68,2296.44,0.0,620.05,6.17,Aug-2018,326.39,,Feb-2019,0.0,,1,INDIVIDUAL
1033990,4000,4000.0,3750.0,36 ,18.39,145.4,E,E2,7 ,OWN,68400.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,20.3,0,Dec-2002,0,,,27,46,0.0,0.0,867.78,813.3,521.56,346.22,0.0,0.0,0.0,Feb-2018,145.4,,Jan-2022,0.0,,1,INDIVIDUAL
1033927,14125,14125.0,5125.0,60 ,,391.01,G,G1,1 ,RENT,28800.0,Source Verified,Jul-2017,Charged Off,n,moving,7.08,0,Jul-2000,0,,,2,7,0.0,0.0,1171.98,424.59,399.18,772.8,0.0,0.0,0.0,Nov-2017,391.01,,Jan-2022,0.0,,1,INDIVIDUAL
1033342,20000,20000.0,20000.0,60 ,22.11,553.63,G,G1,3 ,MORTGAGE,67000.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,20.22,0,Mar-1997,2,,,13,20,0.0,0.0,11070.6,11070.6,4422.3,6635.3,0.0,13.0,0.0,Apr-2019,553.63,,Jan-2022,0.0,,1,INDIVIDUAL
1033298,12600,12600.0,12600.0,60 ,15.61,303.81,C,C3,10+ ,RENT,47852.0,Source Verified,Oct-2019,Charged Off,n,debt_consolidation,18.81,0,Jun-1996,0,,107.0,11,16,0.0,0.0,6682.5,6682.5,3536.51,3145.99,0.0,0.0,0.0,Aug-2021,303.81,,Jan-2022,0.0,,1,INDIVIDUAL
1032786,1600,1600.0,1600.0,36 ,15.62,55.96,D,D1,7 ,RENT,57000.0,Not Verified,Jul-2017,Charged Off,n,other,12.69,0,Aug-1999,0,28.0,,4,17,0.0,0.0,724.88,724.88,492.4,232.48,0.0,0.0,0.0,Sep-2018,55.96,,Jan-2022,0.0,,1,INDIVIDUAL
1032428,20000,20000.0,18699.7871751,60 ,11.99,444.79,B,B5,10+ ,MORTGAGE,51000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,13.01,0,Dec-1993,0,48.0,,6,21,0.0,0.0,8005.92,6136.82,4794.26,3195.04,0.0,16.62,0.0,Feb-2019,444.79,,Jan-2022,0.0,,1,INDIVIDUAL
1032397,9525,9525.0,9500.0,60 ,19.69,250.72,E,E5,7 ,RENT,55992.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,21.97,0,Sep-2000,2,,,7,18,0.0,0.0,2265.36,2259.45,795.43,1198.17,0.0,271.76,0.0,Apr-2018,250.72,,Jan-2022,0.0,,1,INDIVIDUAL
1032363,20000,20000.0,19975.0,60 ,20.62,536.81,F,F2,10+ ,RENT,60000.0,Verified,Jul-2017,Charged Off,n,small_business,17.96,2,Jan-2000,0,19.0,,7,33,0.0,0.0,4935.85,4929.69,1637.34,2656.12,0.0,642.39,6.56,Apr-2018,536.81,,May-2021,0.0,,1,INDIVIDUAL
1032063,8275,8275.0,8275.0,36 ,16.49,292.94,D,D3,5 ,MORTGAGE,155000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,17.67,0,Jun-1999,3,53.0,,14,35,0.0,0.0,5334.11,5334.11,3399.13,1570.82,0.0,364.16,63.8455999963,Jan-2019,292.94,,Aug-2019,0.0,,1,INDIVIDUAL
1031931,14000,14000.0,14000.0,60 ,18.79,361.56,E,E3,10+ ,MORTGAGE,79000.0,Not Verified,Aug-2017,Charged Off,n,debt_consolidation,15.72,2,Jul-1988,2,7.0,,13,27,0.0,0.0,6441.9,6441.9,2546.15,3226.31,0.0,669.44,6.32,Dec-2018,361.56,,May-2019,0.0,,1,INDIVIDUAL
1031510,6125,6125.0,6125.0,36 ,16.89,218.04,D,D4,1 ,MORTGAGE,40300.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,19.0,1,Jul-1981,0,15.0,,6,17,0.0,0.0,3799.32,3799.32,955.86,559.57,0.0,2283.89,209.303199995,Mar-2018,218.04,,May-2018,0.0,,1,INDIVIDUAL
1031445,14675,14675.0,14675.0,,16.89,363.85,D,D4,< 1 ,RENT,25164.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,19.41,0,Oct-2000,1,,,4,8,0.0,0.0,2183.96,2183.96,960.41,1214.84,0.0,8.71,0.0,Feb-2018,1455.4,,Jan-2022,0.0,,1,INDIVIDUAL
1031426,7000,7000.0,6975.0,36 ,10.59,227.82,B,B2,< 1 ,MORTGAGE,110000.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,1.81,0,Nov-1999,1,,,5,7,0.0,0.0,1795.27,1788.88,1191.82,400.61,0.0,202.84,2.08,Mar-2018,227.82,,Aug-2018,0.0,,1,INDIVIDUAL
1030988,6000,6000.0,6000.0,36 ,16.89,213.59,D,D4,1 ,RENT,31200.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,14.08,0,Jun-2008,0,,,7,7,0.0,0.0,1160.01,1160.01,523.91,324.53,0.0,311.57,56.0826,Dec-2017,213.59,,May-2018,0.0,,1,INDIVIDUAL
1030946,5900,5900.0,5900.0,36 ,,183.5,A,A4,1 ,OWN,15600.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,15.69,0,Jul-2002,2,,,5,10,0.0,0.0,4693.79,4693.79,3771.61,617.03,0.0,305.15,8.1220000017,Aug-2019,183.5,,Jan-2020,0.0,,1,INDIVIDUAL
1030753,6000,6000.0,6000.0,,5.99,182.51,A,A2,10+ ,MORTGAGE,27012.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,8.62,0,May-1996,0,,,7,14,0.0,0.0,4526.17,4526.17,3594.04,565.66,0.0,366.47,65.9646,Dec-2019,75.77,,Dec-2019,0.0,,1,INDIVIDUAL
1030614,6000,6000.0,5950.0,36 ,13.49,203.59,C,C2,< 1 ,RENT,35000.0,Source Verified,Jul-2017,Charged Off,n,small_business,14.19,0,Mar-2008,3,,,8,12,0.0,0.0,1251.06,1240.62,135.48,76.8,14.58,1024.2,222.5826,Dec-2017,25.0,,Feb-2018,0.0,,1,INDIVIDUAL
1029915,22600,22600.0,8925.0,60 ,22.11,625.61,G,G1,5 ,RENT,96500.0,Source Verified,Jul-2017,Charged Off,n,small_business,7.05,0,Nov-2006,0,,,9,11,0.0,0.0,1016.4,401.03,0.0,0.0,0.0,1016.4,10.02,,0.0,,Jan-2018,0.0,,1,INDIVIDUAL
1029216,2000,2000.0,2000.0,36 ,11.49,65.95,B,B4,,OWN,18000.0,Not Verified,Jul-2017,Charged Off,n,moving,20.93,0,Jan-2001,0,,,2,17,0.0,0.0,2279.44,2279.44,1974.88,304.56,0.0,0.0,0.0,Jun-2019,952.89,,Jan-2022,0.0,,1,INDIVIDUAL
1028886,20000,20000.0,19950.0,60 ,18.39,512.13,E,E2,10+ ,MORTGAGE,54000.0,Verified,Aug-2017,Charged Off,n,other,10.11,1,Jan-1999,0,17.0,,13,36,0.0,0.0,8705.19,8683.43,3958.49,4746.7,0.0,0.0,0.0,Jan-2019,512.13,,Jan-2022,0.0,,1,INDIVIDUAL
1028646,1625,1625.0,1625.0,36 ,16.89,57.85,D,D4,3 ,MORTGAGE,21120.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,23.58,0,Dec-1982,0,52.0,,3,15,0.0,0.0,130.65,130.65,48.06,67.6,14.989704873,0.0,0.0,Nov-2017,72.85,,Jan-2022,0.0,,1,INDIVIDUAL
1028607,22000,22000.0,7900.0,60 ,13.49,506.11,C,C2,10+ ,RENT,50000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,18.14,0,Jan-1986,0,,,11,27,0.0,0.0,7013.44,2513.86,2689.9,3213.74,0.0,1109.8,10.95,Oct-2018,675.39,,Feb-2019,0.0,,1,INDIVIDUAL
1028310,3500,3500.0,3500.0,36 ,11.99,116.24,B,B5,6 ,RENT,65000.0,Source Verified,Jul-2017,Charged Off,n,credit_card,9.14,0,Jan-2004,0,31.0,,7,13,0.0,0.0,2971.04,2971.04,2190.13,598.67,0.0,182.24,1.8224000018,Aug-2019,232.48,,Jan-2020,0.0,,1,INDIVIDUAL
1028256,4600,4600.0,4600.0,36 ,15.62,160.87,D,D1,3 ,RENT,58800.0,Source Verified,Aug-2017,Charged Off,n,debt_consolidation,12.2,0,Oct-2005,2,,,8,12,0.0,0.0,362.85,362.85,100.65,59.67,0.0,202.53,1.9,Sep-2017,160.87,,Feb-2018,0.0,,1,INDIVIDUAL
1027955,35000,35000.0,34975.0,36 ,7.49,1088.56,A,A4,< 1 ,MORTGAGE,150000.0,Verified,Aug-2017,Charged Off,n,debt_consolidation,13.62,0,Apr-1998,0,,,10,22,0.0,0.0,3672.99,3670.39,1744.94,431.32,0.0,1496.73,14.93,Nov-2017,1088.56,,Mar-2018,0.0,,1,INDIVIDUAL
1027530,7500,7500.0,7500.0,36 ,18.39,272.62,E,E2,3 ,MORTGAGE,160000.0,Source Verified,Jul-2017,Charged Off,n,other,14.02,0,Aug-1997,0,29.0,,19,51,0.0,0.0,4628.07,4628.07,2819.53,1519.03,0.0,289.51,2.91,Dec-2018,272.62,,May-2019,0.0,,1,INDIVIDUAL
1027507,25000,25000.0,17624.9937512,60 ,20.62,671.01,F,F2,6 ,MORTGAGE,54704.0,Verified,Jul-2017,Charged Off,n,small_business,17.77,0,Dec-2000,3,73.0,,16,31,0.0,0.0,1341.36,945.5,486.76,854.6,0.0,0.0,0.0,Oct-2017,671.01,,Jan-2022,0.0,,1,INDIVIDUAL
1026961,16000,16000.0,15750.0,36 ,10.59,520.72,B,B2,10+ ,MORTGAGE,61000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,10.92,0,Jan-2002,0,,,9,17,0.0,0.0,6766.72,6660.75,5189.66,1561.5,0.0,15.56,0.0,Sep-2018,520.72,,Jan-2022,0.0,,1,INDIVIDUAL
1026296,4475,4475.0,4475.0,36 ,16.89,159.31,D,D4,3 ,RENT,13200.0,Verified,Aug-2017,Charged Off,n,major_purchase,9.0,0,Sep-2001,1,,,2,3,0.0,0.0,510.62,510.62,194.0,124.62,0.0,192.0,1.8,Oct-2017,159.31,,Mar-2018,0.0,,1,INDIVIDUAL
1025848,20000,20000.0,19360.5487727,60 ,,495.87,D,D4,10+ ,MORTGAGE,61000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,19.93,0,Jun-1993,2,,,9,15,0.0,0.0,12215.46,10895.14,5721.17,5605.2,22.0723330881,867.02,8.6702,Jul-2019,937.77,,Dec-2019,0.0,,1,INDIVIDUAL
1025671,10000,10000.0,10000.0,36 ,,351.53,D,D2,3 ,RENT,70000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,13.85,1,Oct-1996,0,14.0,,12,23,0.0,0.0,7992.13,7992.13,5480.82,2252.64,0.0,258.67,2.5867,Jul-2019,352.28,,Nov-2019,0.0,,1,INDIVIDUAL
1025539,8325,8325.0,8075.0,36 ,10.99,272.52,B,B3,5 ,MORTGAGE,48000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,24.75,0,May-1998,0,,,13,23,0.0,0.0,2170.72,2105.28,1614.46,556.26,0.0,0.0,0.0,Apr-2018,272.52,,Apr-2018,0.0,,1,INDIVIDUAL
1025434,12000,12000.0,11750.0,60 ,16.89,297.53,D,D4,10+ ,RENT,43000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,9.01,0,Mar-2002,0,,,7,13,0.0,0.0,4402.28,4310.0,1774.76,2041.6,0.0,585.92,5.16,Sep-2018,349.04,,Feb-2019,0.0,,1,INDIVIDUAL
1024125,6800,6800.0,6800.0,36 ,21.74,258.79,F,F5,2 ,RENT,36500.0,Source Verified,Jul-2017,Charged Off,n,moving,20.48,0,Oct-2002,0,,,33,36,0.0,0.0,6128.51,6128.51,3818.48,2126.46,0.0,183.57,1.8357000028,Jul-2019,258.79,,Dec-2019,0.0,,1,INDIVIDUAL
1024078,12000,12000.0,12000.0,60 ,20.62,322.09,F,F2,< 1 ,RENT,50000.0,Source Verified,Jul-2017,Charged Off,n,medical,1.15,4,Feb-2006,0,22.0,,7,12,0.0,0.0,1173.02,1173.02,233.6,410.1,0.0,529.32,5.16,Oct-2017,322.09,,Feb-2018,0.0,,1,INDIVIDUAL
1023880,7200,7200.0,7200.0,36 ,15.23,250.41,C,C5,2 ,OWN,35000.0,Not Verified,Jul-2017,Charged Off,n,other,23.45,0,Dec-2004,1,60.0,,10,28,0.0,0.0,2820.67,2820.67,1660.47,815.51,14.9209296753,329.77,3.02,Jun-2018,250.41,,Oct-2018,0.0,,1,INDIVIDUAL
1023144,13000,13000.0,13000.0,36 ,15.23,452.12,C,C5,2 ,RENT,60000.0,Source Verified,Jul-2017,Charged Off,n,credit_card,7.56,0,Nov-2003,1,40.0,,4,13,0.0,0.0,2712.03,2712.03,1770.66,930.3,0.0,11.07,0.0,Feb-2018,452.12,,Jan-2022,0.0,,1,INDIVIDUAL
1023089,25000,17725.0,17450.0,60 ,15.99,430.95,D,D2,3 ,RENT,54000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,12.67,0,Dec-1997,0,75.0,,10,24,0.0,0.0,7294.53,7181.03,3194.28,3267.58,0.0,832.67,7.86,Dec-2018,34.51,,Apr-2019,0.0,,1,INDIVIDUAL
1022702,15000,15000.0,15000.0,60 ,15.99,364.7,D,D2,3 ,MORTGAGE,118000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,19.79,0,Feb-1994,1,,117.0,8,20,0.0,0.0,1388.7,1388.7,330.78,396.28,0.0,661.64,6.43,Oct-2017,364.7,,Feb-2018,0.0,,1,INDIVIDUAL
1022518,2400,2400.0,2400.0,36 ,10.99,78.57,B,B3,,OWN,372000.0,Source Verified,Jul-2017,Charged Off,n,wedding,2.58,0,May-1999,0,,,2,6,0.0,0.0,390.05,390.05,286.13,103.92,0.0,0.0,0.0,Jan-2018,78.57,,Jan-2022,0.0,,1,INDIVIDUAL
1022026,2000,2000.0,2000.0,36 ,,71.2,D,D4,2 ,RENT,33000.0,Source Verified,Jul-2017,Charged Off,n,other,3.31,0,Feb-2008,2,,,3,3,0.0,0.0,1730.89,1730.89,1125.31,505.55,14.984,85.05,6.3429,Sep-2019,150.0,,Oct-2020,0.0,,1,INDIVIDUAL
1022023,18000,13800.0,13775.0,,12.99,313.93,C,C1,2 ,MORTGAGE,60000.0,Verified,Jul-2017,Charged Off,n,other,24.54,1,Jun-2000,0,18.0,,11,29,0.0,0.0,6277.68,6266.44,3637.93,2615.87,0.0,23.88,0.0,Apr-2019,313.93,,Jan-2022,0.0,,1,INDIVIDUAL
1021886,14000,14000.0,13750.0,60 ,20.99,378.67,F,F3,10+ ,RENT,120000.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,10.96,0,Oct-1998,0,53.0,,9,26,0.0,0.0,17418.82,17107.03,9313.04,8060.83,0.0,44.95,8.0910000035,Jun-2021,378.67,,Jan-2022,0.0,,1,INDIVIDUAL
1021405,5200,5200.0,5200.0,36 ,,177.7,C,C3,5 ,MORTGAGE,60000.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,23.18,0,Oct-1986,2,,,17,39,0.0,0.0,3906.66,3906.66,2613.45,931.75,0.0,361.46,65.0628000018,Apr-2019,177.7,,Aug-2019,0.0,,1,INDIVIDUAL
1021386,1500,1500.0,1500.0,36 ,8.49,47.35,A,A5,3 ,RENT,45000.0,Not Verified,Jul-2017,Charged Off,n,other,8.43,0,Apr-2005,0,,,6,11,0.0,0.0,67.32,67.32,0.0,0.0,0.0,67.32,0.62,,0.0,,Dec-2017,0.0,,1,INDIVIDUAL
1021289,4200,4200.0,4200.0,,9.99,135.51,B,B1,,OWN,21600.0,Verified,Jul-2017,Charged Off,n,small_business,24.78,0,Jul-1967,0,,113.0,10,21,0.0,0.0,2032.53,2032.53,1591.29,431.16,0.0,10.08,0.0,Nov-2018,135.51,,Jan-2022,0.0,,1,INDIVIDUAL
1021270,5775,5775.0,5775.0,,5.42,174.18,A,A1,,MORTGAGE,35554.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,26.02,1,Feb-1982,1,23.0,,12,48,0.0,0.0,3309.03,3309.03,2920.59,376.86,0.0,11.58,0.0,Mar-2019,174.18,,Jan-2022,0.0,,1,INDIVIDUAL
1021255,12000,12000.0,11975.0,60 ,18.79,309.91,E,E3,6 ,MORTGAGE,48422.0,Verified,Jul-2017,Charged Off,n,home_improvement,7.43,0,Dec-2000,0,48.0,,3,6,0.0,0.0,1234.24,1231.68,497.45,736.79,0.0,0.0,0.0,Dec-2017,309.91,,Jan-2022,0.0,,1,INDIVIDUAL
1021198,5000,5000.0,4975.0,,,168.45,C,C1,2 ,MORTGAGE,128000.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,16.89,1,Aug-1997,3,16.0,,13,45,0.0,0.0,1176.35,1170.47,824.77,351.58,0.0,0.0,0.0,Mar-2018,168.45,,Jan-2022,0.0,,1,INDIVIDUAL
1019801,8450,8450.0,8450.0,60 ,13.49,194.39,C,C2,2 ,MORTGAGE,16500.0,Verified,Jul-2017,Charged Off,n,major_purchase,12.73,0,Nov-1995,1,,,2,14,0.0,0.0,739.94,739.94,0.0,0.0,0.0,739.94,181.116999994,,0.0,,Dec-2017,0.0,,1,INDIVIDUAL
1019745,13700,10575.0,10575.0,,11.49,232.52,B,B4,6 ,MORTGAGE,63000.0,Verified,Jul-2017,Charged Off,n,small_business,0.0,0,Mar-1992,3,,,6,27,0.0,0.0,6277.68,6277.68,3988.79,2288.89,0.0,0.0,0.0,Dec-2019,80.73,,Jan-2022,0.0,,1,INDIVIDUAL
1019488,32350,32350.0,32350.0,60 ,21.74,888.7,F,F5,10+ ,MORTGAGE,91000.0,Verified,Aug-2017,Charged Off,n,home_improvement,21.3,0,Jan-1997,1,,,13,42,0.0,0.0,39991.5,39991.5,20753.43,19203.69,0.0,34.38,6.1883999971,Jun-2021,888.7,,Dec-2021,0.0,,1,INDIVIDUAL
1019463,25000,25000.0,24950.0,60 ,19.69,658.05,E,E5,6 ,RENT,50000.0,Source Verified,Jul-2017,Charged Off,n,small_business,13.22,0,Dec-1998,0,73.0,,7,13,0.0,0.0,14476.52,14447.68,6496.46,7965.68,0.0,14.38,0.0,Jun-2019,658.05,,Jan-2022,0.0,,1,INDIVIDUAL
1019206,12000,7675.0,7675.0,60 ,10.59,165.31,B,B2,< 1 ,RENT,48000.0,Source Verified,Jul-2017,Charged Off,n,credit_card,16.32,0,Dec-1997,2,,,10,24,0.0,0.0,4111.35,4111.35,2458.41,1342.39,0.0,310.55,3.1055000038,Jul-2019,27.37,,Dec-2019,0.0,,1,INDIVIDUAL
1019005,11500,11500.0,11500.0,36 ,11.49,379.17,B,B4,< 1 ,RENT,40000.0,Source Verified,Jul-2017,Charged Off,n,moving,13.23,0,Aug-1996,1,52.0,,15,63,0.0,0.0,7174.92,7174.92,5251.13,1564.93,0.0,358.86,3.8,Feb-2019,379.17,,Jun-2019,0.0,,1,INDIVIDUAL
1018017,10000,10000.0,9750.0,36 ,8.49,315.63,A,A5,10+ ,MORTGAGE,50000.0,Not Verified,Jul-2017,Charged Off,n,debt_consolidation,13.58,0,Jun-2004,0,,,8,11,0.0,0.0,7482.2,7294.16,6071.3,1186.9,0.0,224.0,2.24,Aug-2019,38.87,,Dec-2019,0.0,,1,INDIVIDUAL
1017853,4800,4800.0,4800.0,36 ,9.99,154.86,B,B1,4 ,RENT,38400.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,26.0,0,Dec-1993,0,,,4,7,0.0,0.0,4770.82,4770.82,3883.17,747.1,0.0,140.55,1.2501999988,Jan-2020,154.86,,Jun-2020,0.0,,1,INDIVIDUAL
1017596,35000,35000.0,34975.0,,22.48,976.24,G,G2,8 ,MORTGAGE,110000.0,Verified,Sep-2017,Charged Off,n,small_business,1.22,0,Nov-1993,3,63.0,49.0,2,7,0.0,0.0,10735.86,10728.26,3866.47,6869.39,0.0,0.0,0.0,Sep-2018,26.07,,Jan-2022,0.0,,1,INDIVIDUAL
1017147,16000,16000.0,15725.0,36 ,10.99,523.75,B,B3,4 ,MORTGAGE,42000.0,Source Verified,Jul-2017,Charged Off,n,debt_consolidation,4.77,0,Dec-2005,0,,,9,9,0.0,0.0,6963.25,6843.36,4620.63,1663.42,26.1202465459,653.08,6.45,Oct-2018,27.63,,Feb-2019,0.0,,1,INDIVIDUAL
1017012,10000,10000.0,10000.0,36 ,,363.49,E,E2,10+ ,MORTGAGE,175400.0,Verified,Jul-2017,Charged Off,n,debt_consolidation,17.72,2,May-1983,0,4.0,,12,36,0.0,0.0,8109.16,8109.16,5135.11,2697.0,0.0,277.05,3.15,Sep-2019,202.35,,Oct-2019,0.0,,1,INDIVIDUAL
